,course_title,subject,num_lectures,num_reviews,content_duration,price,hourly_price
3018,Rhythm to Rock Drum Lesson 6,Musical Instruments,13,1,1.5,20,13.333333333333334
3019,Flute Pro Series - You're about to love practicing the flute,Musical Instruments,28,1,6.5,50,7.6923076923076925
3020,How To Play Guitar - Everything You Need To Know To Start,Musical Instruments,8,1,1.0,50,50.0
3021,Learn How To Play 25 Classic Hip Hop Songs Ch.2,Musical Instruments,27,1,3.5,25,7.142857142857143
3022,"Piano Unbound. Piano learning method, a course for beginners",Musical Instruments,39,1,2.5,195,78.0
3023,French Horn Solos: Learn how to Perform Three Fun Pieces!,Musical Instruments,48,1,3.0,50,16.666666666666668
3024,Aprende a tocar el violín desde cero,Musical Instruments,22,1,2.5,50,20.0
3025,Aprende a tocar el teclado como los expertos,Musical Instruments,37,1,2.5,50,20.0
3026,Aprende a tocar el saxofón como siempre has querido,Musical Instruments,26,1,3.5,20,5.714285714285714
3027,Guitarra para principiantes,Musical Instruments,46,1,2.0,20,10.0
3028,Learn 10 Scottish Tunes Piano Easy Level,Musical Instruments,46,1,3.5,45,12.857142857142858
3029,Aprende a tocar ritmo pop en el piano y teclado,Musical Instruments,9,1,0.7166666666666667,20,27.906976744186046
3030,Suonare la Chitarra,Musical Instruments,22,1,1.0,200,200.0
3031,こどもギターレッスン　リトルギタリストⅠ,Musical Instruments,53,1,3.0,20,6.666666666666667
3032,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,Musical Instruments,321,1,3.5,50,14.285714285714286
3033,Curso de batería online de Patricio Iglesias (Santa Sabina),Musical Instruments,17,1,4.0,35,8.75
3034,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,Musical Instruments,10,1,0.7333333333333333,20,27.272727272727273
3035,Instant Harmonica - play The Lion Sleeps Tonight - today!,Musical Instruments,11,1,1.0,20,20.0
3036,Piano With Willie Building Technique with Scales Vol. 3,Musical Instruments,11,1,1.5,40,26.666666666666668
3037,Instant Bodhran - part two; learning further drumming skills,Musical Instruments,10,1,1.0,40,40.0
3038,Guitar Essentials,Musical Instruments,18,1,1.5,20,13.333333333333334
3039,Learn to play and improve 12 bar blues harmonica solos,Musical Instruments,27,1,1.0,40,40.0
3040,Learn to improvise on your harmonica - in nice easy steps,Musical Instruments,15,1,2.0,35,17.5
3041,Electric Bass Right From The Start,Musical Instruments,9,1,0.6666666666666666,100,150.0
3042,'Greensleeves' Creative Piano Lessons Course,Musical Instruments,8,1,2.0,20,10.0
3043,Instant harmonica - play Auld Lang Syne the neet (tonight)!,Musical Instruments,13,1,1.0,40,40.0
3044,Learn 4 Vital things that will make your DRUM PLAYING EASIER,Musical Instruments,8,1,0.6166666666666667,35,56.75675675675675
3045,Aprende a tocar los mejores solos en la guitarra eléctrica,Musical Instruments,16,1,2.0,30,15.0
3046,Aprende a tocar la guitarra,Musical Instruments,25,1,1.5,50,33.333333333333336
3047,Aprende a tocar el contrabajo sin complicaciones,Musical Instruments,20,1,3.0,50,16.666666666666668
3048,Guitarra Acústica en Siete Días,Musical Instruments,38,1,2.5,20,8.0
3049,Step by Step Classical Guitar Course,Musical Instruments,45,1,4.5,100,22.22222222222222
3050,Back In Black the AC/DC Classic Rock Track,Musical Instruments,72,1,2.0,20,10.0
3051,Keyboard Basics,Musical Instruments,7,1,2.0,25,12.5
3052,Guitar Fundamentals for Beginners,Musical Instruments,11,1,2.0,25,12.5
3053,Easy Piano - learn and play along,Musical Instruments,48,1,1.0,20,20.0
3054,Instant Harmonica - play the Irish tune Whiskey in the Jar!,Musical Instruments,13,1,1.0,20,20.0
3055,Poldark TV series Soundtracks for Piano-Quicklessons,Musical Instruments,9,1,1.0,20,20.0
3056,Ukulele lernen für Papas mit Bruder Jakob,Musical Instruments,38,1,1.0,55,55.0
3057,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,Musical Instruments,7,1,0.5833333333333334,20,34.285714285714285
3058,Painless Piano!,Musical Instruments,30,1,3.5,40,11.428571428571429
3059,Piano Lesson Variety,Musical Instruments,28,1,4.0,40,10.0
3060,Instant Harmonica - play the Irish anthem Danny Boy today!,Musical Instruments,15,1,1.0,40,40.0
3061,Instant Harmonica - play When the Saints on harmonica now!,Musical Instruments,10,1,1.0,20,20.0
3062,Learn Piano Online-Keys to the Keyboard,Musical Instruments,9,1,2.0,50,25.0
3063,Learn To Play The Guitar In A Day,Musical Instruments,14,1,1.0,20,20.0
3064,Jazz piano improvisation: The girl form Ipanema. Bossa nova,Musical Instruments,5,1,0.55,30,54.54545454545454
3065,Drum Lessons For Beginners,Musical Instruments,34,1,2.5,95,38.0
3066,Piano With Willie: Jazz Kids - Vol 3,Musical Instruments,29,1,3.0,40,13.333333333333334
3067,Quick Piano Lessons - Tutorials for Drake's Greatest Hits,Musical Instruments,4,1,0.55,35,63.63636363636363
3068,"Bluegrass Guitar Essentials: Webisodes 13, 14, & 15",Musical Instruments,13,1,1.5,30,20.0
3069,Guitar - Rock - Beginner with Marc Seal,Musical Instruments,27,1,1.0,20,20.0
3070,Bluegrass Guitar Essentials: Webisodes 11 & 12,Musical Instruments,24,1,2.0,30,15.0
3071,Guitar 201: Breakthroughs,Musical Instruments,49,1,2.5,20,8.0
3072,Major Scales and Modes for Chromatic Harmonica,Musical Instruments,14,1,1.5,20,13.333333333333334
3073,Coaching Bundle: Guitar for Music Educators: Part 1,Musical Instruments,5,1,0.5,135,270.0
3074,Coaching Bundle: Guitar for Music Educators: Part 2,Musical Instruments,6,1,0.5,135,270.0
3075,Curso de ejercicios técnicos al piano Vol.2,Musical Instruments,22,1,1.0,50,50.0
3076,Aprende escalas y arpegios Vol.2 : Modo menor,Musical Instruments,49,1,2.5,50,20.0
3077,Instant Harmonica - play Blowing in the Wind + Popeye theme!,Musical Instruments,24,1,1.5,40,26.666666666666668
3078,Instant Harmonica - play jazzy Autumn Leaves now (part one),Musical Instruments,10,1,0.65,20,30.769230769230766
3079,How to Play Dan Fogelberg Songs on Guitar,Musical Instruments,49,1,4.5,25,5.555555555555555
3080,Jews Harp - Advanced course,Musical Instruments,52,1,3.5,30,8.571428571428571
3081,Instant Harmonica - play jazzy Autumn Leaves now (part two),Musical Instruments,9,1,0.5333333333333333,20,37.5
3082,Jazz Guitar Reharmonization for Autumn Leaves,Musical Instruments,15,1,0.6166666666666667,20,32.43243243243243
3083,Aprende diferentes ritmos con la guitarra rítmica,Musical Instruments,12,1,1.0,20,20.0
3084,XML DOM :basics for beginners,Web Development,7,1,0.7,35,50.0
3085,XML DTD - Crash Course for Beginners,Web Development,10,1,1.0,45,45.0
3086,Fundamentals of Accounting for Business Owners,Business Finance,47,0,2.5,20,8.0
3087,Covered Calls - Powerful Income Strategy for Stock Traders,Business Finance,8,0,1.0,60,60.0
3088,Corporate Internal Controls and Fraud Controls,Business Finance,12,0,2.0,50,25.0
3089,Trading Options Basics,Business Finance,8,0,1.5,200,133.33333333333334
3090,Practical Trading on Financial Futures & Options Markets,Business Finance,25,0,4.0,50,12.5
3091,The Visual Learning Basic Accounting Course,Business Finance,6,0,1.0,20,20.0
3092,The 7 fundamentals to Successful Cashflow Management,Business Finance,12,0,1.0,25,25.0
3093,Coaching Course:Investment Analysis for your clients,Business Finance,6,0,0.5666666666666667,200,352.94117647058823
3094,Essentials of money value: Get a financial Life !,Business Finance,20,0,0.6166666666666667,20,32.43243243243243
3095,Introduction to Forex Trading Business For Beginners,Business Finance,27,0,1.5,20,13.333333333333334
3096,Cryptocurrency (BTC & ETH) Investment & Trading Course 2017,Business Finance,7,0,2.5,20,8.0
3097,Introduction to Project Management for Finance and Acct'g,Business Finance,9,0,2.0,50,25.0
3098,Best Practices in Corporate Budgeting,Business Finance,9,0,2.0,50,25.0
3099,Financial Statement Auditing Cycles,Business Finance,9,0,2.0,50,25.0
3100,Case studies on credit appraisal for bankers,Business Finance,15,0,3.5,20,5.714285714285714
3101,Building a Balanced Scorecard,Business Finance,11,0,2.0,50,25.0
3102,Options Trading Foundation: Your journey to competency...,Business Finance,5,0,1.0,95,95.0
3103,Forex how traders beat the markest with little experience,Business Finance,16,0,1.0,100,100.0
3104,CFA Level 2- Quantitative Methods,Business Finance,35,0,5.5,40,7.2727272727272725
3105,Foundations of Investing,Business Finance,18,0,2.0,40,20.0
3106,Learn The ABC's Of Investing And Understanding True Financial Value,Business Finance,8,0,1.5,20,13.333333333333334
3107,How to invest in Russian equity market,Business Finance,12,0,1.5,30,20.0
3108,Handle difficult questions the bank manager will ask you,Business Finance,12,0,1.0,20,20.0
3109,Credit Control Procedures,Business Finance,6,0,0.5666666666666667,20,35.294117647058826
3110,FMT: Forex Market Trader Certificate,Business Finance,27,0,2.0,20,10.0
3111,Six Stage Negotiation,Business Finance,21,0,2.5,30,12.0
3112,Financial Reporting - Fundamentals/Basics,Business Finance,28,0,2.5,20,8.0
3113,Decide whether to Invest in a Business ,Business Finance,43,0,1.0,20,20.0
3114,UK Tax Returns with HMRC,Business Finance,11,0,1.0,40,40.0
3115,Financial Market Environment & Investment Strategies,Business Finance,25,0,1.5,105,70.0
3116,Evolution and Features of ETFs,Business Finance,10,0,0.7166666666666667,100,139.53488372093022
3117,"Basics of Fixed Income Valuation, CFA Level I 2017 Prep",Business Finance,14,0,3.5,20,5.714285714285714
3118,Intro to Financial Statement Audits,Business Finance,9,0,1.5,50,33.333333333333336
3119,"How to Get Growing, Passive Income from the Fortune 500!",Business Finance,12,0,1.0,25,25.0
3120,Managing Budgets in the Public and Non Profit Sector,Business Finance,20,0,2.0,95,47.5
3121,Tax made simple for Limited Company Owners and Contractors,Business Finance,57,0,3.0,50,16.666666666666668
3122,Introduction to the 8 Pillars for Accountants,Business Finance,33,0,0.6166666666666667,20,32.43243243243243
3123,FX Trading for Beginners,Business Finance,22,0,1.5,20,13.333333333333334
3124,Write a Successful Business Grant Proposal,Business Finance,23,0,2.5,20,8.0
3125,A Guide To Trade Binary Options Like An Expert,Business Finance,21,0,1.0,55,55.0
3126,Ratio analysis for bankers and credit analysts,Business Finance,13,0,3.0,20,6.666666666666667
3127,Bitcoin & Ethereum Course (2 Course Bundle),Business Finance,52,0,2.5,200,80.0
3128,Create Trading Robot Without Coding Skills!,Business Finance,13,0,1.0,145,145.0
3129,Learn Accounting by Specific Examples - Part 1,Business Finance,5,0,0.6333333333333333,50,78.94736842105263
3130,Level 1 2014 CFA® Program – Equity Investments,Business Finance,24,0,4.5,40,8.88888888888889
3131,From 0 to 1: Investments and Portfolio Theory,Business Finance,22,0,4.5,50,11.11111111111111
3132,Kickstarter success in 5 easy steps,Business Finance,12,0,0.5166666666666666,20,38.70967741935484
3133,Understanding Financial Statements,Business Finance,10,0,1.0,25,25.0
3134,Planning and Executing a Financial Statement Audit,Business Finance,9,0,2.0,50,25.0
3135,The Latest Updates 2016 Financial Accounting Standards Board,Business Finance,9,0,2.0,50,25.0
3136,How to achieve personal transformation,Business Finance,10,0,0.5333333333333333,20,37.5
3137,Basic Bookkeeping,Business Finance,12,0,0.7333333333333333,35,47.727272727272734
3138,"Credit concepts and checklist for bankers, credit analyst",Business Finance,10,0,2.5,20,8.0
3139,Practical Film Financing: Finding & Pitching Investors,Business Finance,9,0,1.0,100,100.0
3140,Ratio Analysis for Financial Statements,Business Finance,6,0,2.0,50,25.0
3141,60 Minutes to Fundamental Accounting Skills,Business Finance,9,0,2.5,75,30.0
3142,Essentials of money value: Get a financial Life !,Business Finance,20,0,0.6166666666666667,20,32.43243243243243
3143,Introduction to Forex Trading Business For Beginners,Business Finance,27,0,1.5,20,13.333333333333334
3144,Take Control By Learning The Stock Market Now,Business Finance,21,0,1.0,30,30.0
3145,Teeter-Totter Accounting,Business Finance,12,0,1.0,90,90.0
3146,beginning accounting,Business Finance,12,0,0.6333333333333333,20,31.578947368421055
3147,Stop Creditors from Harassing you and Avoid Bankruptcy,Business Finance,7,0,0.6166666666666667,20,32.43243243243243
3148,Learn to trade using technical analysis,Business Finance,6,0,0.5333333333333333,50,93.75
3149,How to Invest Using ETFs from Former Wall Street Trader,Business Finance,10,0,2.0,200,100.0
3150,Workshop on Banking Credit Analysis Process,Business Finance,7,0,1.5,100,66.66666666666667
3151,The Cuckoo Strategy to get European Funding,Business Finance,6,0,1.0,160,160.0
3152,Accounting - The 6 most important rules you must learn,Business Finance,9,0,1.0,20,20.0
3153,Mutual Funds for Investors in Retirement Accounts,Business Finance,0,0,0.0,20,
3154,Free Ways to Create Passive Income Online,Business Finance,27,0,1.0,25,25.0
3155,Understanding Financial Statements,Business Finance,10,0,1.0,25,25.0
3156,The Cash Flow Statement - An Introduction,Business Finance,10,0,1.5,50,33.333333333333336
3157,Valuation of Goodwill for CA / CFA / CMA Exams,Business Finance,9,0,0.7166666666666667,20,27.906976744186046
3158,Profit and Loss Account for bankers and credit analysts,Business Finance,31,0,7.5,20,2.6666666666666665
3159,Business Accounts For Managers,Business Finance,23,0,3.0,30,10.0
3160,Black Scholes Option Pricing Model,Business Finance,10,0,1.0,25,25.0
3161,Chief Wealth Officer,Business Finance,7,0,1.0,45,45.0
3162,Practical Accounts Training A,Business Finance,127,0,31.5,35,1.1111111111111112
3163,"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep",Business Finance,13,0,3.0,20,6.666666666666667
3164,Reach Your Personal Financial Goals the Easy Way (2017 UK),Business Finance,59,0,4.5,95,21.11111111111111
3165,Bitesize Bookkeeping for busy people,Business Finance,13,0,1.5,20,13.333333333333334
3166,Learn to Trade for Profit: Finding Winning Stocks - Chinese,Business Finance,79,0,3.0,95,31.666666666666668
3167,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,Business Finance,6,0,1.5,20,13.333333333333334
3168,6. Annuities Due and Deferred,Business Finance,16,0,1.5,20,13.333333333333334
3169,CFA® Level 1 2014 – Quantitative Methods,Business Finance,27,0,5.0,50,10.0
3170,Forex:Trade Management & Psychology,Business Finance,19,0,2.0,150,75.0
3171,"Working Capital assessment for bankers, credit analysts",Business Finance,29,0,7.0,20,2.857142857142857
3172,How to trade in the Forex market,Business Finance,39,0,2.5,200,80.0
3173,Bookkeeping Practicals with Software,Business Finance,130,0,31.5,35,1.1111111111111112
3174,8 Steps To Achieve Financial Freedom And Escape Debt,Business Finance,48,0,5.5,40,7.2727272727272725
3175,Trading Basics in 30 minutes,Business Finance,6,0,0.5333333333333333,50,93.75
3176,Profits Turbo,Business Finance,7,0,5.5,20,3.6363636363636362
3177,Nest Egg Investing,Business Finance,12,0,2.0,45,22.5
3178,Economics for beginners - Various Concepts,Business Finance,34,0,2.5,25,10.0
3179,Investing in Stocks & Shares,Business Finance,24,0,2.0,20,10.0
3180,Learn Financial Modeling from Scratch - Part 3,Business Finance,22,0,2.0,50,25.0
3181,A Practical Guide to Wealth Creation,Business Finance,7,0,1.0,35,35.0
3182,Complete GST Course For Small and Medium Enterprises,Business Finance,45,0,6.0,75,12.5
3183,CFA® Level 1 2014 – FI,Business Finance,49,0,4.5,40,8.88888888888889
3184,Managerial Accounting - The Ultimate Beginner Course!,Business Finance,121,0,11.0,100,9.090909090909092
3185,Forex Trading for Beginners Vol 1:A Forex Course Made Simple,Business Finance,27,0,1.0,175,175.0
3186,Forex Basics: Learn how to read and analyze Forex charts,Business Finance,45,0,4.5,195,43.333333333333336
3187,Forex - Help I cant Trade,Business Finance,20,0,2.0,200,100.0
3188,Start-up financial modeling for non-finance professionals,Business Finance,19,0,4.0,20,5.0
3189,The Fast Route to a Faster Financial Close,Business Finance,8,0,1.5,50,33.333333333333336
3190,Accounting Simplified,Business Finance,41,0,8.5,30,3.5294117647058822
3191,Series 7: Intermediate Options,Business Finance,11,0,1.0,55,55.0
3192,Accounting and Business Basics,Business Finance,10,0,2.0,200,100.0
3193,Corporate Ethics,Business Finance,13,0,3.5,100,28.571428571428573
3194,CFA Level 2- Quantitative Methods,Business Finance,35,0,5.5,40,7.2727272727272725
3195,Core Financial Statement Concepts,Business Finance,9,0,1.5,50,33.333333333333336
3196,Understand Core Finance Principles in 60 Minutes,Business Finance,13,0,2.5,75,30.0
3197,Innovators and innovation: Travel through time!,Business Finance,31,0,6.0,50,8.333333333333334
